trial_id,agent,repeat,condition,probe_id,mapping,call_id,on_target,label,dim_raw,dim_z,logistic_raw,logistic_z
110,Frank,1,mentioned,rel-on-0,reversed,c000222,True,0,-51.944633,-0.7824147536965218,-2.687084,-0.6030667771843844
111,Maria,0,neutral,rel-ctrl-3,standard,c000223,False,0,-67.87349,-1.0367565868017639,-3.237191,-0.7259096071659038
111,Maria,0,neutral,rel-ctrl-3,reversed,c000224,False,0,-60.524033,-0.9194051383508411,-2.794812,-0.6271232114440045
112,Ruth,0,neutral,rel-on-0,standard,c000225,True,0,-63.10815,-0.9606666881597226,-4.0043645,-0.8972249457491339
112,Ruth,0,neutral,rel-on-0,reversed,c000226,True,0,-51.092873,-0.7688143783150676,-3.8886492,-0.8713848989946448
113,Ruth,1,repeat,rel-ctrl-3,standard,c000227,False,0,-61.39796,-0.933359465566469,-4.6726584,-1.046459767523628
113,Ruth,1,repeat,rel-ctrl-3,reversed,c000228,False,0,-51.4257,-0.7741287723229522,-4.630596,-1.0370669588441928
114,Frank,0,seeded,rel-on-2,standard,c000229,True,1,69.618225,1.1586236040498539,6.0316706,1.3438934977744819
114,Frank,0,seeded,rel-on-2,reversed,c000230,True,1,64.47799,1.0765475886624876,5.7318244,1.2769357018960943
115,Maria,0,neutral,rel-on-3,standard,c000231,True,0,-91.27529,-1.4104216681816883,-0.9726635,-0.2202244256154945
115,Maria,0,neutral,rel-on-3,reversed,c000232,True,0,-76.24486,-1.1704252696276842,-1.1028203,-0.2492893604640463
116,Maria,2,mentioned,rel-on-3,standard,c000233,True,0,-75.99788,-1.1664816699801641,-2.806946,-0.6298328372555879
116,Maria,2,mentioned,rel-on-3,reversed,c000234,True,0,-61.81662,-0.9400443493814277,-3.267222,-0.732615736721475
117,Maria,1,seeded,rel-ctrl-1,standard,c000235,False,0,-68.125984,-1.0407882632608851,-4.91113,-1.099712161686272
117,Maria,1,seeded,rel-ctrl-1,reversed,c000236,False,0,-65.32924,-0.9961316142806037,-4.9697137,-1.112794329233933
118,Frank,1,repeat,rel-ctrl-2,standard,c000237,False,1,79.08647,1.3098065375035997,6.2645016,1.395886326419571
118,Frank,1,repeat,rel-ctrl-2,reversed,c000238,False,1,74.310265,1.2335431043966538,4.0029416,0.8908638036828506
119,Maria,0,seeded,rel-on-0,standard,c000239,True,0,-64.795494,-0.9876091168216621,-2.9378593,-0.6590667044478374
119,Maria,0,seeded,rel-on-0,reversed,c000240,True,0,-53.460205,-0.8066144363352286,-2.8790486,-0.6459338518730097
120,Maria,2,seeded,rel-ctrl-1,standard,c000241,False,0,-68.125984,-1.0407882632608851,-4.91113,-1.099712161686272
120,Maria,2,seeded,rel-ctrl-1,reversed,c000242,False,0,-65.32924,-0.9961316142806037,-4.9697137,-1.112794329233933
121,Frank,0,mentioned,rel-ctrl-1,standard,c000243,False,0,-59.054085,-0.8959339471829169,-2.5992634,-0.5834558244356612
121,Frank,0,mentioned,rel-ctrl-1,reversed,c000244,False,0,-48.858425,-0.7331361430695477,-3.469846,-0.7778631442668237
122,Ruth,1,mentioned,rel-ctrl-3,standard,c000245,False,0,-57.64626,-0.8734546860820237,-3.781143,-0.8473779784695469
122,Ruth,1,mentioned,rel-ctrl-3,reversed,c000246,False,0,-46.793484,-0.7001644729163538,-3.910752,-0.8763206197178863
123,Ruth,1,mentioned,rel-ctrl-2,standard,c000247,False,1,63.132973,1.055071221547082,3.0782273,0.6843684775564282
123,Ruth,1,mentioned,rel-ctrl-2,reversed,c000248,False,1,54.960236,0.9245741566880216,0.6852535,0.15000030904075962
124,Maria,2,repeat,rel-ctrl-3,standard,c000249,False,0,-67.87349,-1.0367565868017639,-3.237191,-0.7259096071659038
124,Maria,2,repeat,rel-ctrl-3,reversed,c000250,False,0,-60.524033,-0.9194051383508411,-2.794812,-0.6271232114440045
125,Maria,0,seeded,rel-ctrl-2,standard,c000251,False,1,64.75474,1.0809665350857591,5.741524,1.2791017414394286
125,Maria,0,seeded,rel-ctrl-2,reversed,c000252,False,1,56.950127,0.9563474705539099,3.9835765,0.8865394444795213
126,Ruth,2,mentioned,rel-ctrl-3,standard,c000253,False,0,-57.64626,-0.8734546860820237,-3.781143,-0.8473779784695469
126,Ruth,2,mentioned,rel-ctrl-3,reversed,c000254,False,0,-46.793484,-0.7001644729163538,-3.910752,-0.8763206197178863
127,Ruth,1,neutral,rel-ctrl-3,standard,c000255,False,0,-61.39796,-0.933359465566469,-4.6726584,-1.046459767523628
127,Ruth,1,neutral,rel-ctrl-3,reversed,c000256,False,0,-51.4257,-0.7741287723229522,-4.630596,-1.0370669588441928
128,Ruth,0,repeat,rel-on-0,standard,c000257,True,0,-63.10815,-0.9606666881597226,-4.0043645,-0.8972249457491339
128,Ruth,0,repeat,rel-on-0,reversed,c000258,True,0,-51.092873,-0.7688143783150676,-3.8886492,-0.8713848989946448
129,Maria,1,repeat,rel-ctrl-0,standard,c000259,False,1,83.08326,1.3736247049491512,3.2259848,0.7173637913551218
129,Maria,1,repeat,rel-ctrl-0,reversed,c000260,False,1,78.8923,1.3067061850067077,1.8648762,0.4134184877940139
130,Maria,0,repeat,rel-on-1,standard,c000261,True,1,83.715004,1.383711997214481,7.366977,1.6420770264747364
130,Maria,0,repeat,rel-on-1,reversed,c000262,True,1,77.36703,1.2823515456538144,5.7770257,1.2870294759827543
131,Frank,2,seeded,rel-ctrl-1,standard,c000263,False,0,-57.77948,-0.8755818689945769,-2.7988083,-0.6280156299580486
131,Frank,2,seeded,rel-ctrl-1,reversed,c000264,False,0,-54.83958,-0.8286394257480703,-3.8048284,-0.8526671101280124
132,Ruth,0,repeat,rel-on-2,standard,c000265,True,1,67.6843,1.1277439713594941,5.2441955,1.1680446710102848
132,Ruth,0,repeat,rel-on-2,reversed,c000266,True,1,64.10636,1.0706136723511475,4.816337,1.072500839253267
133,Maria,2,seeded,rel-ctrl-3,standard,c000267,False,0,-64.201294,-0.9781213072532756,-1.761715,-0.396425279059972
133,Maria,2,seeded,rel-ctrl-3,reversed,c000268,False,0,-59.090355,-0.8965130857200573,-1.4505144,-0.3269319540494499
134,Ruth,0,seeded,rel-on-2,standard,c000269,True,1,67.48832,1.1246146253893503,4.2716985,0.9508791350943293
134,Ruth,0,seeded,rel-on-2,reversed,c000270,True,1,62.703392,1.0482119505180056,4.4844155,0.9983803758907835
135,Frank,2,repeat,rel-ctrl-0,standard,c000271,False,1,87.139275,1.4383885712722422,3.9500077,0.8790432780351599
135,Frank,2,repeat,rel-ctrl-0,reversed,c000272,False,1,82.210045,1.3596817680265867,2.6299808,0.5842718312898071
136,Maria,0,seeded,rel-ctrl-3,standard,c000273,False,0,-64.201294,-0.9781213072532756,-1.761715,-0.396425279059972
136,Maria,0,seeded,rel-ctrl-3,reversed,c000274,False,0,-59.090355,-0.8965130857200573,-1.4505144,-0.3269319540494499
137,Ruth,2,mentioned,rel-ctrl-2,standard,c000275,False,1,63.132973,1.055071221547082,3.0782273,0.6843684775564282
137,Ruth,2,mentioned,rel-ctrl-2,reversed,c000276,False,1,54.960236,0.9245741566880216,0.6852535,0.15000030904075962
138,Ruth,0,seeded,rel-ctrl-1,standard,c000277,False,0,-61.223415,-0.9305724374948032,-5.437906,-1.2173449755034118
138,Ruth,0,seeded,rel-ctrl-1,reversed,c000278,False,0,-50.40062,-0.7577609211910797,-5.6897626,-1.273586402013954
139,Maria,0,seeded,rel-on-1,standard,c000279,True,1,70.70116,1.1759151653116942,5.906318,1.315901413747819
139,Maria,0,seeded,rel-on-1,reversed,c000280,True,1,64.48175,1.0766076465713665,5.9529214,1.3263082424140389
140,Maria,0,seeded,rel-ctrl-0,standard,c000281,False,1,75.52285,1.252904897105731,2.7162879,0.6035448128699851
140,Maria,0,seeded,rel-ctrl-0,reversed,c000282,False,1,68.86738,1.1466345592175702,1.5965694,0.35350367458767257
141,Frank,1,neutral,rel-on-2,standard,c000283,True,1,77.03709,1.2770832610141056,6.4496512,1.437231572519398
141,Frank,1,neutral,rel-on-2,reversed,c000284,True,1,72.62594,1.2066488560652653,4.9975915,1.112976240842746
142,Maria,0,mentioned,rel-on-2,standard,c000285,True,1,71.422295,1.187429837938756,4.4954066,1.0008347663869912
142,Maria,0,mentioned,rel-on-2,reversed,c000286,True,1,67.65914,1.127342204658718,4.0179715,0.8942200895154087
143,Frank,1,mentioned,rel-ctrl-1,standard,c000287,False,0,-59.054085,-0.8959339471829169,-2.5992634,-0.5834558244356612
143,Frank,1,mentioned,rel-ctrl-1,reversed,c000288,False,0,-48.858425,-0.7331361430695477,-3.469846,-0.7778631442668237
144,Ruth,2,mentioned,rel-on-2,standard,c000289,True,1,65.28011,1.0893553945608463,3.747362,0.8337910255975084
144,Ruth,2,mentioned,rel-on-2,reversed,c000290,True,1,60.71827,1.0165147749747325,3.913592,0.8709114191282233
145,Maria,0,repeat,rel-ctrl-2,standard,c000291,False,1,69.71475,1.1601648873422183,5.9813,1.3326453615459828
145,Maria,0,repeat,rel-ctrl-2,reversed,c000292,False,1,65.23032,1.0885603886514272,4.3677926,0.9723376422682021
146,Maria,0,mentioned,rel-on-3,standard,c000293,True,0,-75.99788,-1.1664816699801641,-2.806946,-0.6298328372555879
146,Maria,0,mentioned,rel-on-3,reversed,c000294,True,0,-61.81662,-0.9400443493814277,-3.267222,-0.732615736721475
147,Frank,0,repeat,rel-on-3,standard,c000295,True,0,-81.31852,-1.2514382722100257,-0.5136925,-0.11773291181524186
147,Frank,0,repeat,rel-on-3,reversed,c000296,True,0,-66.95646,-1.0221140300603524,-0.07389464,-0.019522903546944585
148,Frank,1,repeat,rel-ctrl-3,standard,c000297,False,0,-70.861084,-1.0844605960063969,-2.6846592,-0.6025253205391256
148,Frank,1,repeat,rel-ctrl-3,reversed,c000298,False,0,-63.317516,-0.9640097087184537,-2.5541885,-0.5733902678536213
149,Maria,1,mentioned,rel-on-2,standard,c000299,True,1,71.422295,1.187429837938756,4.4954066,1.0008347663869912
149,Maria,1,mentioned,rel-on-2,reversed,c000300,True,1,67.65914,1.127342204658718,4.0179715,0.8942200895154087
150,Maria,2,mentioned,rel-ctrl-3,standard,c000301,False,0,-58.65831,-0.8896144664058532,-1.5934778,-0.3588567063709691
150,Maria,2,mentioned,rel-ctrl-3,reversed,c000302,False,0,-51.84253,-0.7807844190220266,-1.4978529,-0.33750297664821427
151,Ruth,1,mentioned,rel-on-1,standard,c000303,True,1,67.9567,1.1320934796325404,4.455744,0.991977770851891
151,Ruth,1,mentioned,rel-on-1,reversed,c000304,True,1,63.41549,1.059582264885389,4.196231,0.9340266830048148
152,Ruth,1,seeded,rel-ctrl-1,standard,c000305,False,0,-61.223415,-0.9305724374948032,-5.437906,-1.2173449755034118
152,Ruth,1,seeded,rel-ctrl-1,reversed,c000306,False,0,-50.40062,-0.7577609211910797,-5.6897626,-1.273586402013954
153,Maria,2,repeat,rel-on-1,standard,c000307,True,1,83.715004,1.383711997214481,7.366977,1.6420770264747364
153,Maria,2,repeat,rel-on-1,reversed,c000308,True,1,77.36703,1.2823515456538144,5.7770257,1.2870294759827543
154,Maria,0,neutral,rel-on-1,standard,c000309,True,1,83.715004,1.383711997214481,7.366977,1.6420770264747364
154,Maria,0,neutral,rel-on-1,reversed,c000310,True,1,77.36703,1.2823515456538144,5.7770257,1.2870294759827543
155,Ruth,1,mentioned,rel-on-3,standard,c000311,True,0,-65.94476,-1.0059599144277254,-4.5313735,-1.0149098288483842
155,Ruth,1,mentioned,rel-on-3,reversed,c000312,True,0,-53.411865,-0.8058425764758844,-4.300017,-0.9632462399175803
156,Ruth,0,seeded,rel-on-0,standard,c000313,True,0,-60.50522,-0.9191047269851305,-4.063542,-0.9104396823279349
156,Ruth,0,seeded,rel-on-0,reversed,c000314,True,0,-48.196243,-0.7225628446633005,-4.121304,-0.92333838285499
157,Ruth,0,neutral,rel-ctrl-1,standard,c000315,False,0,-64.13666,-0.9770892370625618,-5.6834626,-1.2721795730666265
157,Ruth,0,neutral,rel-ctrl-1,reversed,c000316,False,0,-55.557312,-0.8400997051574557,-5.577139,-1.2484367257923137
158,Ruth,1,mentioned,rel-ctrl-1,standard,c000317,False,0,-59.083168,-0.8963983300402116,-5.705437,-1.2770866503606497
158,Ruth,1,mentioned,rel-ctrl-1,reversed,c000318,False,0,-45.63787,-0.6817123808858832,-6.021215,-1.3476020879253194
159,Frank,0,neutral,rel-ctrl-3,standard,c000319,False,0,-70.861084,-1.0844605960063969,-2.6846592,-0.6025253205391256
159,Frank,0,neutral,rel-ctrl-3,reversed,c000320,False,0,-63.317516,-0.9640097087184537,-2.5541885,-0.5733902678536213
160,Maria,0,repeat,rel-ctrl-3,standard,c000321,False,0,-67.87349,-1.0367565868017639,-3.237191,-0.7259096071659038
160,Maria,0,repeat,rel-ctrl-3,reversed,c000322,False,0,-60.524033,-0.9194051383508411,-2.794812,-0.6271232114440045
161,Frank,2,mentioned,rel-ctrl-3,standard,c000323,False,0,-61.61518,-0.936827901170212,-1.4244281,-0.321106689803201
161,Frank,2,mentioned,rel-ctrl-3,reversed,c000324,False,0,-55.408867,-0.8377294278084566,-1.8438474,-0.41476601817618913
162,Ruth,1,repeat,rel-on-3,standard,c000325,True,0,-68.7417,-1.0506196089409114,-3.2901816,-0.7377428040703861
162,Ruth,1,repeat,rel-on-3,reversed,c000326,True,0,-58.38635,-0.8852719628584874,-2.7773504,-0.6232239249895195
163,Maria,0,repeat,rel-ctrl-1,standard,c000327,False,0,-79.82451,-1.227582856610856,-4.0498967,-0.9073926177535541
163,Maria,0,repeat,rel-ctrl-1,reversed,c000328,False,0,-75.48103,-1.1582290067365708,-4.430813,-0.9924539127470504
164,Maria,2,mentioned,rel-ctrl-2,standard,c000329,False,1,64.526405,1.0773206667349935,4.608657,1.0261243588390878
164,Maria,2,mentioned,rel-ctrl-2,reversed,c000330,False,1,56.803864,0.9540120341013396,2.8119075,0.6248973713000954
165,Frank,2,neutral,rel-on-1,standard,c000331,True,1,79.5942,1.3179136242743525,7.31076,1.629523324872094
165,Frank,2,neutral,rel-on-1,reversed,c000332,True,1,75.829994,1.2578091796526811,5.9947734,1.3356540929065401
166,Ruth,1,mentioned,rel-ctrl-0,standard,c000333,False,1,73.880745,1.2266848079381067,1.1300939,0.24933636045643004
166,Ruth,1,mentioned,rel-ctrl-0,reversed,c000334,False,1,68.577965,1.1420133894094326,0.044300415,0.006870898425571675
167,Frank,0,mentioned,rel-ctrl-0,standard,c000335,False,1,79.810425,1.3213661621963335,1.4993376,0.3317911033910687
167,Frank,0,mentioned,rel-ctrl-0,reversed,c000336,False,1,74.83909,1.2419870271066564,0.22439608,0.04708754915797321
168,Frank,2,mentioned,rel-on-3,standard,c000337,True,0,-74.958855,-1.1498911903929647,-1.5239998,-0.3433417640004509
168,Frank,2,mentioned,rel-on-3,reversed,c000338,True,0,-58.607918,-0.8888098366124555,-2.164408,-0.48634948829073227
169,Frank,1,neutral,rel-ctrl-1,standard,c000339,False,0,-69.14157,-1.057004507764766,-2.4217303,-0.5438114017369591
169,Frank,1,neutral,rel-ctrl-1,reversed,c000340,False,0,-65.81486,-1.0038856628770543,-3.0339549,-0.6805255310651588
170,Frank,0,mentioned,rel-on-2,standard,c000341,True,1,74.33491,1.2339365872479293,5.5560455,1.2376830233464395
170,Frank,0,mentioned,rel-on-2,reversed,c000342,True,1,67.84571,1.1303212231246904,4.928574,1.0975641592626546
171,Ruth,1,mentioned,rel-on-0,standard,c000343,True,0,-57.510323,-0.8712841347809088,-4.675721,-1.0471436959469314
171,Ruth,1,mentioned,rel-on-0,reversed,c000344,True,0,-47.33063,-0.7087413026823136,-5.1921086,-1.1624567114408442
172,Maria,1,mentioned,rel-ctrl-1,standard,c000345,False,0,-72.71109,-1.1140003160400451,-3.9170072,-0.8777174394371597
172,Maria,1,mentioned,rel-ctrl-1,reversed,c000346,False,0,-60.143578,-0.9133302747766757,-4.600042,-1.0302439662270342
173,Maria,1,neutral,rel-ctrl-3,standard,c000347,False,0,-67.87349,-1.0367565868017639,-3.237191,-0.7259096071659038
173,Maria,1,neutral,rel-ctrl-3,reversed,c000348,False,0,-60.524033,-0.9194051383508411,-2.794812,-0.6271232114440045
174,Ruth,2,repeat,rel-on-0,standard,c000349,True,0,-63.10815,-0.9606666881597226,-4.0043645,-0.8972249457491339
174,Ruth,2,repeat,rel-on-0,reversed,c000350,True,0,-51.092873,-0.7688143783150676,-3.8886492,-0.8713848989946448
175,Maria,2,seeded,rel-on-1,standard,c000351,True,1,70.70116,1.1759151653116942,5.906318,1.315901413747819
175,Maria,2,seeded,rel-on-1,reversed,c000352,True,1,64.48175,1.0766076465713665,5.9529214,1.3263082424140389
176,Frank,1,seeded,rel-on-1,standard,c000353,True,1,71.38341,1.1868089146901644,6.4456277,1.4363330845798319
176,Frank,1,seeded,rel-on-1,reversed,c000354,True,1,66.29238,1.1055186467921871,6.6934314,1.491669421319538
177,Frank,0,neutral,rel-on-1,standard,c000355,True,1,79.5942,1.3179136242743525,7.31076,1.629523324872094
177,Frank,0,neutral,rel-on-1,reversed,c000356,True,1,75.829994,1.2578091796526811,5.9947734,1.3356540929065401
178,Frank,2,seeded,rel-on-3,standard,c000357,True,0,-70.101944,-1.0723391314034207,-1.8464385,-0.415344636742627
178,Frank,2,seeded,rel-on-3,reversed,c000358,True,0,-55.761803,-0.8433648818951451,-1.3576437,-0.30619325944626535
179,Ruth,0,seeded,rel-ctrl-0,standard,c000359,False,1,74.05342,1.2294419897873075,2.206401,0.48968345488734333
179,Ruth,0,seeded,rel-ctrl-0,reversed,c000360,False,1,67.60854,1.1265342856897833,1.1474174,0.2532048206181319
180,Frank,2,mentioned,rel-ctrl-0,standard,c000361,False,1,79.810425,1.3213661621963335,1.4993376,0.3317911033910687
180,Frank,2,mentioned,rel-ctrl-0,reversed,c000362,False,1,74.83909,1.2419870271066564,0.22439608,0.04708754915797321
181,Ruth,0,mentioned,rel-ctrl-3,standard,c000363,False,0,-57.64626,-0.8734546860820237,-3.781143,-0.8473779784695469
181,Ruth,0,mentioned,rel-ctrl-3,reversed,c000364,False,0,-46.793484,-0.7001644729163538,-3.910752,-0.8763206197178863
182,Maria,0,repeat,rel-on-2,standard,c000365,True,1,92.07383,1.5171804057965943,6.134532,1.366863185422202
182,Maria,0,repeat,rel-on-2,reversed,c000366,True,1,86.101295,1.42181478120536,3.5353653,0.786450677817964
183,Maria,1,seeded,rel-on-1,standard,c000367,True,1,70.70116,1.1759151653116942,5.906318,1.315901413747819
183,Maria,1,seeded,rel-on-1,reversed,c000368,True,1,64.48175,1.0766076465713665,5.9529214,1.3263082424140389
184,Maria,1,repeat,rel-on-0,standard,c000369,True,0,-87.02801,-1.3426037414618557,-1.8045827,-0.40599793440092974
184,Maria,1,repeat,rel-on-0,reversed,c000370,True,0,-69.27133,-1.0590764447104297,-2.5615022,-0.5750234757248072
185,Frank,2,repeat,rel-on-3,standard,c000371,True,0,-81.31852,-1.2514382722100257,-0.5136925,-0.11773291181524186
185,Frank,2,repeat,rel-on-3,reversed,c000372,True,0,-66.95646,-1.0221140300603524,-0.07389464,-0.019522903546944585
186,Maria,0,seeded,rel-ctrl-1,standard,c000373,False,0,-68.125984,-1.0407882632608851,-4.91113,-1.099712161686272
186,Maria,0,seeded,rel-ctrl-1,reversed,c000374,False,0,-65.32924,-0.9961316142806037,-4.9697137,-1.112794329233933
187,Maria,0,repeat,rel-ctrl-0,standard,c000375,False,1,83.08326,1.3736247049491512,3.2259848,0.7173637913551218
187,Maria,0,repeat,rel-ctrl-0,reversed,c000376,False,1,78.8923,1.3067061850067077,1.8648762,0.4134184877940139
188,Frank,0,repeat,rel-ctrl-2,standard,c000377,False,1,79.08647,1.3098065375035997,6.2645016,1.395886326419571
188,Frank,0,repeat,rel-ctrl-2,reversed,c000378,False,1,74.310265,1.2335431043966538,4.0029416,0.8908638036828506
189,Maria,2,seeded,rel-on-0,standard,c000379,True,0,-64.795494,-0.9876091168216621,-2.9378593,-0.6590667044478374
189,Maria,2,seeded,rel-on-0,reversed,c000380,True,0,-53.460205,-0.8066144363352286,-2.8790486,-0.6459338518730097
190,Frank,2,neutral,rel-on-2,standard,c000381,True,1,77.03709,1.2770832610141056,6.4496512,1.437231572519398
190,Frank,2,neutral,rel-on-2,reversed,c000382,True,1,72.62594,1.2066488560652653,4.9975915,1.112976240842746
191,Ruth,2,mentioned,rel-on-0,standard,c000383,True,0,-57.510323,-0.8712841347809088,-4.675721,-1.0471436959469314
191,Ruth,2,mentioned,rel-on-0,reversed,c000384,True,0,-47.33063,-0.7087413026823136,-5.1921086,-1.1624567114408442
192,Maria,0,neutral,rel-on-2,standard,c000385,True,1,92.07383,1.5171804057965943,6.134532,1.366863185422202
192,Maria,0,neutral,rel-on-2,reversed,c000386,True,1,86.101295,1.42181478120536,3.5353653,0.786450677817964
193,Ruth,0,mentioned,rel-on-0,standard,c000387,True,0,-57.510323,-0.8712841347809088,-4.675721,-1.0471436959469314
193,Ruth,0,mentioned,rel-on-0,reversed,c000388,True,0,-47.33063,-0.7087413026823136,-5.1921086,-1.1624567114408442
194,Ruth,1,repeat,rel-on-2,standard,c000389,True,1,67.6843,1.1277439713594941,5.2441955,1.1680446710102848
194,Ruth,1,repeat,rel-on-2,reversed,c000390,True,1,64.10636,1.0706136723511475,4.816337,1.072500839253267
195,Maria,1,mentioned,rel-on-3,standard,c000391,True,0,-75.99788,-1.1664816699801641,-2.806946,-0.6298328372555879
195,Maria,1,mentioned,rel-on-3,reversed,c000392,True,0,-61.81662,-0.9400443493814277,-3.267222,-0.732615736721475
196,Ruth,0,neutral,rel-ctrl-2,standard,c000393,False,1,65.787636,1.0974591921560624,5.010215,1.1157951163137267
196,Ruth,0,neutral,rel-ctrl-2,reversed,c000394,False,1,59.85852,1.0027868526752333,3.5302222,0.785302172139348
197,Ruth,1,seeded,rel-on-1,standard,c000395,True,1,68.383064,1.138901342066187,4.7692423,1.061984228521902
197,Ruth,1,seeded,rel-on-1,reversed,c000396,True,1,64.21176,1.0722966338342343,4.9899907,1.111278931319555
198,Frank,1,mentioned,rel-ctrl-0,standard,c000397,False,1,79.810425,1.3213661621963335,1.4993376,0.3317911033910687
198,Frank,1,mentioned,rel-ctrl-0,reversed,c000398,False,1,74.83909,1.2419870271066564,0.22439608,0.04708754915797321
199,Ruth,1,mentioned,rel-on-2,standard,c000399,True,1,65.28011,1.0893553945608463,3.747362,0.8337910255975084
199,Ruth,1,mentioned,rel-on-2,reversed,c000400,True,1,60.71827,1.0165147749747325,3.913592,0.8709114191282233
200,Frank,0,seeded,rel-on-0,standard,c000401,True,0,-56.31872,-0.8522574116019966,-1.4380938,-0.32415833306701086
200,Frank,0,seeded,rel-on-0,reversed,c000402,True,0,-46.89703,-0.7018178318196079,-1.4730622,-0.3319670216851843
201,Frank,1,neutral,rel-ctrl-2,standard,c000403,False,1,79.08647,1.3098065375035997,6.2645016,1.395886326419571
201,Frank,1,neutral,rel-ctrl-2,reversed,c000404,False,1,74.310265,1.2335431043966538,4.0029416,0.8908638036828506
202,Ruth,1,neutral,rel-on-0,standard,c000405,True,0,-63.10815,-0.9606666881597226,-4.0043645,-0.8972249457491339
202,Ruth,1,neutral,rel-on-0,reversed,c000406,True,0,-51.092873,-0.7688143783150676,-3.8886492,-0.8713848989946448
203,Frank,0,repeat,rel-ctrl-0,standard,c000407,False,1,87.139275,1.4383885712722422,3.9500077,0.8790432780351599
203,Frank,0,repeat,rel-ctrl-0,reversed,c000408,False,1,82.210045,1.3596817680265867,2.6299808,0.5842718312898071
204,Maria,2,repeat,rel-on-2,standard,c000409,True,1,92.07383,1.5171804057965943,6.134532,1.366863185422202
204,Maria,2,repeat,rel-on-2,reversed,c000410,True,1,86.101295,1.42181478120536,3.5353653,0.786450677817964
205,Frank,1,seeded,rel-ctrl-1,standard,c000411,False,0,-57.77948,-0.8755818689945769,-2.7988083,-0.6280156299580486
205,Frank,1,seeded,rel-ctrl-1,reversed,c000412,False,0,-54.83958,-0.8286394257480703,-3.8048284,-0.8526671101280124
206,Ruth,0,repeat,rel-ctrl-1,standard,c000413,False,0,-64.13666,-0.9770892370625618,-5.6834626,-1.2721795730666265
206,Ruth,0,repeat,rel-ctrl-1,reversed,c000414,False,0,-55.557312,-0.8400997051574557,-5.577139,-1.2484367257923137
207,Frank,1,seeded,rel-ctrl-2,standard,c000415,False,1,70.27531,1.1691154649062319,6.067467,1.3518871441493545
207,Frank,1,seeded,rel-ctrl-2,reversed,c000416,False,1,63.62584,1.062941000393908,3.2992928,0.7337339903185052
208,Ruth,0,neutral,rel-on-3,standard,c000417,True,0,-68.7417,-1.0506196089409114,-3.2901816,-0.7377428040703861
208,Ruth,0,neutral,rel-on-3,reversed,c000418,True,0,-58.38635,-0.8852719628584874,-2.7773504,-0.6232239249895195
209,Maria,1,neutral,rel-ctrl-1,standard,c000419,False,0,-79.82451,-1.227582856610856,-4.0498967,-0.9073926177535541
209,Maria,1,neutral,rel-ctrl-1,reversed,c000420,False,0,-75.48103,-1.1582290067365708,-4.430813,-0.9924539127470504
210,Frank,1,seeded,rel-on-2,standard,c000421,True,1,69.618225,1.1586236040498539,6.0316706,1.3438934977744819
210,Frank,1,seeded,rel-on-2,reversed,c000422,True,1,64.47799,1.0765475886624876,5.7318244,1.2769357018960943
211,Ruth,0,neutral,rel-ctrl-0,standard,c000423,False,1,75.452324,1.251778780858923,2.7244008,0.6053564831477499
211,Ruth,0,neutral,rel-ctrl-0,reversed,c000424,False,1,71.02194,1.1810372643719818,2.017648,0.44753353074066854
212,Ruth,1,neutral,rel-ctrl-0,standard,c000425,False,1,75.452324,1.251778780858923,2.7244008,0.6053564831477499
212,Ruth,1,neutral,rel-ctrl-0,reversed,c000426,False,1,71.02194,1.1810372643719818,2.017648,0.44753353074066854
213,Frank,1,neutral,rel-on-3,standard,c000427,True,0,-81.31852,-1.2514382722100257,-0.5136925,-0.11773291181524186
213,Frank,1,neutral,rel-on-3,reversed,c000428,True,0,-66.95646,-1.0221140300603524,-0.07389464,-0.019522903546944585
214,Ruth,2,neutral,rel-on-0,standard,c000429,True,0,-63.10815,-0.9606666881597226,-4.0043645,-0.8972249457491339
214,Ruth,2,neutral,rel-on-0,reversed,c000430,True,0,-51.092873,-0.7688143783150676,-3.8886492,-0.8713848989946448
215,Ruth,1,neutral,rel-on-3,standard,c000431,True,0,-68.7417,-1.0506196089409114,-3.2901816,-0.7377428040703861
215,Ruth,1,neutral,rel-on-3,reversed,c000432,True,0,-58.38635,-0.8852719628584874,-2.7773504,-0.6232239249895195
216,Maria,2,seeded,rel-on-2,standard,c000433,True,1,70.578674,1.1739594459016705,5.308384,1.1823784179892876
216,Maria,2,seeded,rel-on-2,reversed,c000434,True,1,65.95893,1.1001943243470336,5.05146,1.1250054163029015
217,Frank,1,repeat,rel-on-3,standard,c000435,True,0,-81.31852,-1.2514382722100257,-0.5136925,-0.11773291181524186
217,Frank,1,repeat,rel-on-3,reversed,c000436,True,0,-66.95646,-1.0221140300603524,-0.07389464,-0.019522903546944585
218,Maria,2,repeat,rel-on-3,standard,c000437,True,0,-91.27529,-1.4104216681816883,-0.9726635,-0.2202244256154945
218,Maria,2,repeat,rel-on-3,reversed,c000438,True,0,-76.24486,-1.1704252696276842,-1.1028203,-0.2492893604640463
219,Maria,0,mentioned,rel-ctrl-2,standard,c000439,False,1,64.526405,1.0773206667349935,4.608657,1.0261243588390878
219,Maria,0,mentioned,rel-ctrl-2,reversed,c000440,False,1,56.803864,0.9540120341013396,2.8119075,0.6248973713000954
220,Frank,0,repeat,rel-ctrl-3,standard,c000441,False,0,-70.861084,-1.0844605960063969,-2.6846592,-0.6025253205391256
