trial_id,agent,repeat,condition,probe_id,mapping,call_id,on_target,label,dim_raw,dim_z,logistic_raw,logistic_z
108,Ruth,2,seeded,rel-ctrl-1,standard,c000217,False,0,-2.5636601,-1.6383526178118784,-3.5747008,-1.733359372887871
108,Ruth,2,seeded,rel-ctrl-1,reversed,c000218,False,0,-1.8493373,-1.135573642560981,-3.0251026,-1.4547094567203018
109,Maria,2,seeded,rel-ctrl-0,standard,c000219,False,1,2.7410367,2.0953795269534665,3.6813715,1.945517069440453
109,Maria,2,seeded,rel-ctrl-0,reversed,c000220,False,1,-0.68112165,-0.313320336249677,0.54475516,0.3552319500574477
110,Frank,1,mentioned,rel-on-0,standard,c000221,True,0,-1.6136584,-0.9696900944376158,-2.4322176,-1.1541128476323685
110,Frank,1,mentioned,rel-on-0,reversed,c000222,True,0,-1.2748077,-0.7311886426698563,-2.1074142,-0.989435408543799
111,Maria,0,neutral,rel-ctrl-3,standard,c000223,False,0,-0.959158,-0.5090173419739312,-1.690724,-0.7781707170535295
111,Maria,0,neutral,rel-ctrl-3,reversed,c000224,False,0,-1.2393011,-0.706197175373103,-2.1901875,-1.0314019705312654
112,Ruth,0,neutral,rel-on-0,standard,c000225,True,0,-2.6202898,-1.6782116298364103,-4.5236177,-2.214466497723597
112,Ruth,0,neutral,rel-on-0,reversed,c000226,True,0,-1.6284345,-0.9800903192577435,-3.318305,-1.6033650049176038
113,Ruth,1,repeat,rel-ctrl-3,standard,c000227,False,0,-2.2103794,-1.3896945201596418,-3.472548,-1.6815672180466668
113,Ruth,1,repeat,rel-ctrl-3,reversed,c000228,False,0,-1.5697011,-0.9387505352537551,-3.0043008,-1.4441628159189663
114,Frank,0,seeded,rel-on-2,standard,c000229,True,1,2.659485,2.0379791397008535,3.4373417,1.8217923735402715
114,Frank,0,seeded,rel-on-2,reversed,c000230,True,1,-0.4642641,-0.1606842770189052,0.45734063,0.3109122060872685
115,Maria,0,neutral,rel-on-3,standard,c000231,True,0,-2.475264,-1.5761346872698005,-3.3321712,-1.6103952526266305
115,Maria,0,neutral,rel-on-3,reversed,c000232,True,0,-1.6499414,-0.9952280411032607,-3.1787806,-1.5326251847469663
116,Maria,2,mentioned,rel-on-3,standard,c000233,True,0,-2.1677854,-1.3597145931793762,-2.7923365,-1.3366954847410533
116,Maria,2,mentioned,rel-on-3,reversed,c000234,True,0,-1.5329692,-0.9128966827346053,-2.744534,-1.3124593285973019
117,Maria,1,seeded,rel-ctrl-1,standard,c000235,False,0,-1.9664307,-1.2179902493618173,-2.3949947,-1.135240611291921
117,Maria,1,seeded,rel-ctrl-1,reversed,c000236,False,0,-1.7907358,-1.0943267424294574,-2.6329389,-1.255879850551292
118,Frank,1,repeat,rel-ctrl-2,standard,c000237,False,1,2.5616107,1.9690898480931256,3.08907,1.6452163740785415
118,Frank,1,repeat,rel-ctrl-2,reversed,c000238,False,1,-0.4654848,-0.16154347381568868,0.3852296,0.2743514336403816
119,Maria,0,seeded,rel-on-0,standard,c000239,True,0,-2.2018085,-1.3836618510878511,-3.1671104,-1.5267083607840124
119,Maria,0,seeded,rel-on-0,reversed,c000240,True,0,-1.3554039,-0.7879166077418618,-2.2066164,-1.0397315551034487
120,Maria,2,seeded,rel-ctrl-1,standard,c000241,False,0,-1.9664307,-1.2179902493618173,-2.3949947,-1.135240611291921
120,Maria,2,seeded,rel-ctrl-1,reversed,c000242,False,0,-1.7907358,-1.0943267424294574,-2.6329389,-1.255879850551292
121,Frank,0,mentioned,rel-ctrl-1,standard,c000243,False,0,-2.301122,-1.4535640551692868,-2.8038247,-1.3425200774242056
121,Frank,0,mentioned,rel-ctrl-1,reversed,c000244,False,0,-1.9042108,-1.1741965523188904,-3.13733,-1.511609507969502
122,Ruth,1,mentioned,rel-ctrl-3,standard,c000245,False,0,-1.7277383,-1.04998564305233,-2.209157,-1.0410196501461315
122,Ruth,1,mentioned,rel-ctrl-3,reversed,c000246,False,0,-1.4210722,-0.8341375357357018,-1.9886289,-0.929210437789716
123,Ruth,1,mentioned,rel-ctrl-2,standard,c000247,False,1,2.5585115,1.9669084615381671,3.7990773,2.005194696505228
123,Ruth,1,mentioned,rel-ctrl-2,reversed,c000248,False,1,-0.37320435,-0.09659151026337723,1.492015,0.8354989301324371
124,Maria,2,repeat,rel-ctrl-3,standard,c000249,False,0,-0.959158,-0.5090173419739312,-1.690724,-0.7781707170535295
124,Maria,2,repeat,rel-ctrl-3,reversed,c000250,False,0,-1.2393011,-0.706197175373103,-2.1901875,-1.0314019705312654
125,Maria,0,seeded,rel-ctrl-2,standard,c000251,False,1,2.7176962,2.078951247888093,4.023523,2.1189900846918164
125,Maria,0,seeded,rel-ctrl-2,reversed,c000252,False,1,-0.42649943,-0.13410346345997692,1.3915563,0.7845656866393732
126,Ruth,2,mentioned,rel-ctrl-3,standard,c000253,False,0,-1.7277383,-1.04998564305233,-2.209157,-1.0410196501461315
126,Ruth,2,mentioned,rel-ctrl-3,reversed,c000254,False,0,-1.4210722,-0.8341375357357018,-1.9886289,-0.929210437789716
127,Ruth,1,neutral,rel-ctrl-3,standard,c000255,False,0,-2.2103794,-1.3896945201596418,-3.472548,-1.6815672180466668
127,Ruth,1,neutral,rel-ctrl-3,reversed,c000256,False,0,-1.5697011,-0.9387505352537551,-3.0043008,-1.4441628159189663
128,Ruth,0,repeat,rel-on-0,standard,c000257,True,0,-2.6202898,-1.6782116298364103,-4.5236177,-2.214466497723597
128,Ruth,0,repeat,rel-on-0,reversed,c000258,True,0,-1.6284345,-0.9800903192577435,-3.318305,-1.6033650049176038
129,Maria,1,repeat,rel-ctrl-0,standard,c000259,False,1,2.659499,2.037988872789567,3.2226493,1.7129419358047029
129,Maria,1,repeat,rel-ctrl-0,reversed,c000260,False,1,-0.5232197,-0.20218041973683948,0.4560745,0.3102702739622528
130,Maria,0,repeat,rel-on-1,standard,c000261,True,1,2.6642916,2.041362227088188,3.4890862,1.8480271561325698
130,Maria,0,repeat,rel-on-1,reversed,c000262,True,1,-0.30549985,-0.04893742690943361,0.78899974,0.4790655586484568
131,Frank,2,seeded,rel-ctrl-1,standard,c000263,False,0,-2.4901578,-1.5866177272499307,-3.3060393,-1.597146223239126
131,Frank,2,seeded,rel-ctrl-1,reversed,c000264,False,0,-1.9485672,-1.2054169446745122,-3.275331,-1.581576906281774
132,Ruth,0,repeat,rel-on-2,standard,c000265,True,1,2.3210626,1.7997790780594656,2.6592696,1.427304684253572
132,Ruth,0,repeat,rel-on-2,reversed,c000266,True,1,-0.52908105,-0.2063059488093637,0.37328538,0.2682956432488011
133,Maria,2,seeded,rel-ctrl-3,standard,c000267,False,0,-1.3988105,-0.8184685214959236,-1.6107621,-0.737629509110338
133,Maria,2,seeded,rel-ctrl-3,reversed,c000268,False,0,-1.2330066,-0.701766774077814,-1.4438413,-0.6529995735857105
134,Ruth,0,seeded,rel-on-2,standard,c000269,True,1,2.540412,1.954169023095234,3.308665,1.7565524629367344
134,Ruth,0,seeded,rel-on-2,reversed,c000270,True,1,-0.5399526,-0.21395791856290491,0.53680557,0.35120145521809215
135,Frank,2,repeat,rel-ctrl-0,standard,c000271,False,1,2.6076968,2.0015277155973146,3.1980035,1.7004463501485274
135,Frank,2,repeat,rel-ctrl-0,reversed,c000272,False,1,-0.8500473,-0.4322193284448735,-0.09047819,0.03316445734520748
136,Maria,0,seeded,rel-ctrl-3,standard,c000273,False,0,-1.3988105,-0.8184685214959236,-1.6107621,-0.737629509110338
136,Maria,0,seeded,rel-ctrl-3,reversed,c000274,False,0,-1.2330066,-0.701766774077814,-1.4438413,-0.6529995735857105
137,Ruth,2,mentioned,rel-ctrl-2,standard,c000275,False,1,2.5585115,1.9669084615381671,3.7990773,2.005194696505228
137,Ruth,2,mentioned,rel-ctrl-2,reversed,c000276,False,1,-0.37320435,-0.09659151026337723,1.492015,0.8354989301324371
138,Ruth,0,seeded,rel-ctrl-1,standard,c000277,False,0,-2.5636601,-1.6383526178118784,-3.5747008,-1.733359372887871
138,Ruth,0,seeded,rel-ctrl-1,reversed,c000278,False,0,-1.8493373,-1.135573642560981,-3.0251026,-1.4547094567203018
139,Maria,0,seeded,rel-on-1,standard,c000279,True,1,2.7914202,2.1308422034932066,3.9307184,2.0719376264181415
139,Maria,0,seeded,rel-on-1,reversed,c000280,True,1,-0.76139957,-0.36982427246939614,0.2893117,0.22572043640850165
140,Maria,0,seeded,rel-ctrl-0,standard,c000281,False,1,2.7410367,2.0953795269534665,3.6813715,1.945517069440453
140,Maria,0,seeded,rel-ctrl-0,reversed,c000282,False,1,-0.68112165,-0.313320336249677,0.54475516,0.3552319500574477
141,Frank,1,neutral,rel-on-2,standard,c000283,True,1,2.3590248,1.826498923756311,2.9474156,1.5733966138636726
141,Frank,1,neutral,rel-on-2,reversed,c000284,True,1,-0.7803243,-0.38314450780952986,0.030828172,0.09466758172361571
142,Maria,0,mentioned,rel-on-2,standard,c000285,True,1,2.758713,2.1078210993193895,4.0960755,2.1557747718397815
142,Maria,0,mentioned,rel-on-2,reversed,c000286,True,1,-0.6443413,-0.28743233401409257,0.4281986,0.29613700891059436
143,Frank,1,mentioned,rel-ctrl-1,standard,c000287,False,0,-2.301122,-1.4535640551692868,-2.8038247,-1.3425200774242056
143,Frank,1,mentioned,rel-ctrl-1,reversed,c000288,False,0,-1.9042108,-1.1741965523188904,-3.13733,-1.511609507969502
144,Ruth,2,mentioned,rel-on-2,standard,c000289,True,1,2.5261247,1.9441128965235057,3.371623,1.7884725846940572
144,Ruth,2,mentioned,rel-on-2,reversed,c000290,True,1,-0.6622636,-0.3000470043284302,0.5069403,0.3360595691983269
145,Maria,0,repeat,rel-ctrl-2,standard,c000291,False,1,2.6898415,2.059345618793365,3.4514608,1.8289508747065322
145,Maria,0,repeat,rel-ctrl-2,reversed,c000292,False,1,-0.064903095,0.12040756625835611,1.3695068,0.7733864818967503
146,Maria,0,mentioned,rel-on-3,standard,c000293,True,0,-2.1677854,-1.3597145931793762,-2.7923365,-1.3366954847410533
146,Maria,0,mentioned,rel-on-3,reversed,c000294,True,0,-1.5329692,-0.9128966827346053,-2.744534,-1.3124593285973019
147,Frank,0,repeat,rel-on-3,standard,c000295,True,0,-2.6448817,-1.695520753430361,-3.4957547,-1.6933331732901513
147,Frank,0,repeat,rel-on-3,reversed,c000296,True,0,-1.845048,-1.1325545391291585,-3.5387247,-1.7151192169695506
148,Frank,1,repeat,rel-ctrl-3,standard,c000297,False,0,-2.0613515,-1.2848006874698275,-3.3465333,-1.6176769302989438
148,Frank,1,repeat,rel-ctrl-3,reversed,c000298,False,0,-1.4230702,-0.8355437992429373,-3.3167717,-1.6025876269878467
149,Maria,1,mentioned,rel-on-2,standard,c000299,True,1,2.758713,2.1078210993193895,4.0960755,2.1557747718397815
149,Maria,1,mentioned,rel-on-2,reversed,c000300,True,1,-0.6443413,-0.28743233401409257,0.4281986,0.29613700891059436
150,Maria,2,mentioned,rel-ctrl-3,standard,c000301,False,0,-0.8910635,-0.461088760346484,-1.0530558,-0.4548687130430358
150,Maria,2,mentioned,rel-ctrl-3,reversed,c000302,False,0,-1.1315944,-0.6303874059722206,-1.4277358,-0.6448339624487185
151,Ruth,1,mentioned,rel-on-1,standard,c000303,True,1,2.682708,2.0543246875121612,3.727436,1.9688721327945917
151,Ruth,1,mentioned,rel-on-1,reversed,c000304,True,1,-0.55436176,-0.2240998809083745,0.7215231,0.4448544626703714
152,Ruth,1,seeded,rel-ctrl-1,standard,c000305,False,0,-2.5636601,-1.6383526178118784,-3.5747008,-1.733359372887871
152,Ruth,1,seeded,rel-ctrl-1,reversed,c000306,False,0,-1.8493373,-1.135573642560981,-3.0251026,-1.4547094567203018
153,Maria,2,repeat,rel-on-1,standard,c000307,True,1,2.6642916,2.041362227088188,3.4890862,1.8480271561325698
153,Maria,2,repeat,rel-on-1,reversed,c000308,True,1,-0.30549985,-0.04893742690943361,0.78899974,0.4790655586484568
154,Maria,0,neutral,rel-on-1,standard,c000309,True,1,2.6642916,2.041362227088188,3.4890862,1.8480271561325698
154,Maria,0,neutral,rel-on-1,reversed,c000310,True,1,-0.30549985,-0.04893742690943361,0.78899974,0.4790655586484568
155,Ruth,1,mentioned,rel-on-3,standard,c000311,True,0,-2.160546,-1.3546191534259517,-3.3621645,-1.6256020510936482
155,Ruth,1,mentioned,rel-on-3,reversed,c000312,True,0,-1.5545015,-0.9280522765447431,-2.966103,-1.424796302117039
156,Ruth,0,seeded,rel-on-0,standard,c000313,True,0,-1.9902985,-1.234789728293301,-3.5368495,-1.7141684974208737
156,Ruth,0,seeded,rel-on-0,reversed,c000314,True,0,-1.352581,-0.7859297151493,-2.3545408,-1.1147302120368303
157,Ruth,0,neutral,rel-ctrl-1,standard,c000315,False,0,-2.6043952,-1.6670241156076675,-3.8005395,-1.847861061687672
157,Ruth,0,neutral,rel-ctrl-1,reversed,c000316,False,0,-1.7805762,-1.0871758589327905,-3.362845,-1.6259470420144266
158,Ruth,1,mentioned,rel-ctrl-1,standard,c000317,False,0,-2.3479645,-1.4865343897508574,-3.2788947,-1.583383696503525
158,Ruth,1,mentioned,rel-ctrl-1,reversed,c000318,False,0,-1.806783,-1.105621572351861,-3.053629,-1.4691724818391938
159,Frank,0,neutral,rel-ctrl-3,standard,c000319,False,0,-2.0613515,-1.2848006874698275,-3.3465333,-1.6176769302989438
159,Frank,0,neutral,rel-ctrl-3,reversed,c000320,False,0,-1.4230702,-0.8355437992429373,-3.3167717,-1.6025876269878467
160,Maria,0,repeat,rel-ctrl-3,standard,c000321,False,0,-0.959158,-0.5090173419739312,-1.690724,-0.7781707170535295
160,Maria,0,repeat,rel-ctrl-3,reversed,c000322,False,0,-1.2393011,-0.706197175373103,-2.1901875,-1.0314019705312654
161,Frank,2,mentioned,rel-ctrl-3,standard,c000323,False,0,-1.6999292,-1.0304121499315437,-2.184338,-1.0284363057623858
161,Frank,2,mentioned,rel-ctrl-3,reversed,c000324,False,0,-1.3332187,-0.7723014611137569,-2.3567882,-1.115869624937762
162,Ruth,1,repeat,rel-on-3,standard,c000325,True,0,-2.6142237,-1.6739419923167693,-4.3601856,-2.131605335726752
162,Ruth,1,repeat,rel-on-3,reversed,c000326,True,0,-1.7735684,-1.082243364509381,-3.6435447,-1.7682636540219496
163,Maria,0,repeat,rel-ctrl-1,standard,c000327,False,0,-1.4278934,-0.8389386334614782,-1.8836414,-0.8759810826848128
163,Maria,0,repeat,rel-ctrl-1,reversed,c000328,False,0,-1.6671901,-1.0073685589665609,-3.0440912,-1.4643368067183715
164,Maria,2,mentioned,rel-ctrl-2,standard,c000329,False,1,2.7614474,2.1097457337065597,4.045308,2.1300353546270734
164,Maria,2,mentioned,rel-ctrl-2,reversed,c000330,False,1,-0.2811371,-0.03178961247972275,1.4957055,0.8373700284024903
165,Frank,2,neutral,rel-on-1,standard,c000331,True,1,2.5476487,1.9592626169180405,3.210951,1.707010848026524
165,Frank,2,neutral,rel-on-1,reversed,c000332,True,1,-0.6437312,-0.2870029034275752,0.19820839,0.17953045543677335
166,Ruth,1,mentioned,rel-ctrl-0,standard,c000333,False,1,2.4528348,1.892527526341623,3.244277,1.7239073041987423
166,Ruth,1,mentioned,rel-ctrl-0,reversed,c000334,False,1,-0.42495507,-0.13301646204373377,0.9631581,0.5673649815194807
167,Frank,0,mentioned,rel-ctrl-0,standard,c000335,False,1,2.5406532,1.9543388487120983,3.5015368,1.85433974052812
167,Frank,0,mentioned,rel-ctrl-0,reversed,c000336,False,1,-0.46312946,-0.15988566030876994,0.8079384,0.4886675843305126
168,Frank,2,mentioned,rel-on-3,standard,c000337,True,0,-2.284797,-1.442073640507303,-3.0930533,-1.489160922160885
168,Frank,2,mentioned,rel-on-3,reversed,c000338,True,0,-1.6358132,-0.9852838450517382,-2.9137895,-1.3982729794659112
169,Frank,1,neutral,rel-ctrl-1,standard,c000339,False,0,-2.2653873,-1.428412075814697,-3.037478,-1.4609838431021989
169,Frank,1,neutral,rel-ctrl-1,reversed,c000340,False,0,-1.9378567,-1.1978783318421091,-3.7608223,-1.8277241809838098
170,Frank,0,mentioned,rel-on-2,standard,c000341,True,1,2.528605,1.945858643452595,3.619905,1.9143531716496303
170,Frank,0,mentioned,rel-on-2,reversed,c000342,True,1,-1.0025678,-0.5395714792353286,-0.022228604,0.067767446546981
171,Ruth,1,mentioned,rel-on-0,standard,c000343,True,0,-1.4017591,-0.8205439348522165,-2.4886305,-1.1827145773934706
171,Ruth,1,mentioned,rel-on-0,reversed,c000344,True,0,-1.1732092,-0.6596781295844415,-1.9966867,-0.9332958120537503
172,Maria,1,mentioned,rel-ctrl-1,standard,c000345,False,0,-1.5871847,-0.9510564317192486,-1.8958536,-0.8821727872903213
172,Maria,1,mentioned,rel-ctrl-1,reversed,c000346,False,0,-1.7002788,-1.0306581621393727,-2.7029219,-1.2913616953221894
173,Maria,1,neutral,rel-ctrl-3,standard,c000347,False,0,-0.959158,-0.5090173419739312,-1.690724,-0.7781707170535295
173,Maria,1,neutral,rel-ctrl-3,reversed,c000348,False,0,-1.2393011,-0.706197175373103,-2.1901875,-1.0314019705312654
174,Ruth,2,repeat,rel-on-0,standard,c000349,True,0,-2.6202898,-1.6782116298364103,-4.5236177,-2.214466497723597
174,Ruth,2,repeat,rel-on-0,reversed,c000350,True,0,-1.6284345,-0.9800903192577435,-3.318305,-1.6033650049176038
175,Maria,2,seeded,rel-on-1,standard,c000351,True,1,2.7914202,2.1308422034932066,3.9307184,2.0719376264181415
175,Maria,2,seeded,rel-on-1,reversed,c000352,True,1,-0.76139957,-0.36982427246939614,0.2893117,0.22572043640850165
176,Frank,1,seeded,rel-on-1,standard,c000353,True,1,2.618881,2.0093997706240945,3.3980398,1.8018660654306615
176,Frank,1,seeded,rel-on-1,reversed,c000354,True,1,-0.7057892,-0.33068269816077217,0.23623517,0.19881028331926726
177,Frank,0,neutral,rel-on-1,standard,c000355,True,1,2.5476487,1.9592626169180405,3.210951,1.707010848026524
177,Frank,0,neutral,rel-on-1,reversed,c000356,True,1,-0.6437312,-0.2870029034275752,0.19820839,0.17953045543677335
178,Frank,2,seeded,rel-on-3,standard,c000357,True,0,-2.3837407,-1.511715568371588,-4.386832,-2.1451153445809563
178,Frank,2,seeded,rel-on-3,reversed,c000358,True,0,-1.5396146,-0.9175740192030325,-3.2271166,-1.5571318698608307
179,Ruth,0,seeded,rel-ctrl-0,standard,c000359,False,1,2.5183344,1.938629643528408,3.3052912,1.7548418930278564
179,Ruth,0,seeded,rel-ctrl-0,reversed,c000360,False,1,-0.6094202,-0.2628529707278278,0.74359936,0.45604726638937404
180,Frank,2,mentioned,rel-ctrl-0,standard,c000361,False,1,2.5406532,1.9543388487120983,3.5015368,1.85433974052812
180,Frank,2,mentioned,rel-ctrl-0,reversed,c000362,False,1,-0.46312946,-0.15988566030876994,0.8079384,0.4886675843305126
181,Ruth,0,mentioned,rel-ctrl-3,standard,c000363,False,0,-1.7277383,-1.04998564305233,-2.209157,-1.0410196501461315
181,Ruth,0,mentioned,rel-ctrl-3,reversed,c000364,False,0,-1.4210722,-0.8341375357357018,-1.9886289,-0.929210437789716
182,Maria,0,repeat,rel-on-2,standard,c000365,True,1,2.5829408,1.9841031374337963,3.4782698,1.8425432026977546
182,Maria,0,repeat,rel-on-2,reversed,c000366,True,1,-0.37284344,-0.09633748503854696,0.6134879,0.39007990120936703
183,Maria,1,seeded,rel-on-1,standard,c000367,True,1,2.7914202,2.1308422034932066,3.9307184,2.0719376264181415
183,Maria,1,seeded,rel-on-1,reversed,c000368,True,1,-0.76139957,-0.36982427246939614,0.2893117,0.22572043640850165
184,Maria,1,repeat,rel-on-0,standard,c000369,True,0,-2.1207736,-1.3266251121670016,-2.7925825,-1.336820232684376
184,Maria,1,repeat,rel-on-0,reversed,c000370,True,0,-1.58958,-0.9527424376210618,-2.7942705,-1.3376760615978704
185,Frank,2,repeat,rel-on-3,standard,c000371,True,0,-2.6448817,-1.695520753430361,-3.4957547,-1.6933331732901513
185,Frank,2,repeat,rel-on-3,reversed,c000372,True,0,-1.845048,-1.1325545391291585,-3.5387247,-1.7151192169695506
186,Maria,0,seeded,rel-ctrl-1,standard,c000373,False,0,-1.9664307,-1.2179902493618173,-2.3949947,-1.135240611291921
186,Maria,0,seeded,rel-ctrl-1,reversed,c000374,False,0,-1.7907358,-1.0943267424294574,-2.6329389,-1.255879850551292
187,Maria,0,repeat,rel-ctrl-0,standard,c000375,False,1,2.659499,2.037988872789567,3.2226493,1.7129419358047029
187,Maria,0,repeat,rel-ctrl-0,reversed,c000376,False,1,-0.5232197,-0.20218041973683948,0.4560745,0.3102702739622528
188,Frank,0,repeat,rel-ctrl-2,standard,c000377,False,1,2.5616107,1.9690898480931256,3.08907,1.6452163740785415
188,Frank,0,repeat,rel-ctrl-2,reversed,c000378,False,1,-0.4654848,-0.16154347381568868,0.3852296,0.2743514336403816
189,Maria,2,seeded,rel-on-0,standard,c000379,True,0,-2.2018085,-1.3836618510878511,-3.1671104,-1.5267083607840124
189,Maria,2,seeded,rel-on-0,reversed,c000380,True,0,-1.3554039,-0.7879166077418618,-2.2066164,-1.0397315551034487
190,Frank,2,neutral,rel-on-2,standard,c000381,True,1,2.3590248,1.826498923756311,2.9474156,1.5733966138636726
190,Frank,2,neutral,rel-on-2,reversed,c000382,True,1,-0.7803243,-0.38314450780952986,0.030828172,0.09466758172361571
191,Ruth,2,mentioned,rel-on-0,standard,c000383,True,0,-1.4017591,-0.8205439348522165,-2.4886305,-1.1827145773934706
191,Ruth,2,mentioned,rel-on-0,reversed,c000384,True,0,-1.1732092,-0.6596781295844415,-1.9966867,-0.9332958120537503
192,Maria,0,neutral,rel-on-2,standard,c000385,True,1,2.5829408,1.9841031374337963,3.4782698,1.8425432026977546
192,Maria,0,neutral,rel-on-2,reversed,c000386,True,1,-0.37284344,-0.09633748503854696,0.6134879,0.39007990120936703
193,Ruth,0,mentioned,rel-on-0,standard,c000387,True,0,-1.4017591,-0.8205439348522165,-2.4886305,-1.1827145773934706
193,Ruth,0,mentioned,rel-on-0,reversed,c000388,True,0,-1.1732092,-0.6596781295844415,-1.9966867,-0.9332958120537503
194,Ruth,1,repeat,rel-on-2,standard,c000389,True,1,2.3210626,1.7997790780594656,2.6592696,1.427304684253572
194,Ruth,1,repeat,rel-on-2,reversed,c000390,True,1,-0.52908105,-0.2063059488093637,0.37328538,0.2682956432488011
195,Maria,1,mentioned,rel-on-3,standard,c000391,True,0,-2.1677854,-1.3597145931793762,-2.7923365,-1.3366954847410533
195,Maria,1,mentioned,rel-on-3,reversed,c000392,True,0,-1.5329692,-0.9128966827346053,-2.744534,-1.3124593285973019
196,Ruth,0,neutral,rel-ctrl-2,standard,c000393,False,1,2.472937,1.906676584529279,3.0645652,1.6327922283782805
196,Ruth,0,neutral,rel-ctrl-2,reversed,c000394,False,1,-0.4930485,-0.18094428851774635,0.7141647,0.4411236892704239
197,Ruth,1,seeded,rel-on-1,standard,c000395,True,1,2.6866438,2.0570949259342908,3.6148148,1.911772388132243
197,Ruth,1,seeded,rel-on-1,reversed,c000396,True,1,-0.647278,-0.2894993567766668,0.5148456,0.3400676106166822
198,Frank,1,mentioned,rel-ctrl-0,standard,c000397,False,1,2.5406532,1.9543388487120983,3.5015368,1.85433974052812
198,Frank,1,mentioned,rel-ctrl-0,reversed,c000398,False,1,-0.46312946,-0.15988566030876994,0.8079384,0.4886675843305126
199,Ruth,1,mentioned,rel-on-2,standard,c000399,True,1,2.5261247,1.9441128965235057,3.371623,1.7884725846940572
199,Ruth,1,mentioned,rel-on-2,reversed,c000400,True,1,-0.6622636,-0.3000470043284302,0.5069403,0.3360595691983269
200,Frank,0,seeded,rel-on-0,standard,c000401,True,0,-1.8630079,-1.1451957237196468,-3.7516713,-1.823084572882435
200,Frank,0,seeded,rel-on-0,reversed,c000402,True,0,-1.2545693,-0.7169437639019342,-2.6544669,-1.266794691193094
201,Frank,1,neutral,rel-ctrl-2,standard,c000403,False,1,2.5616107,1.9690898480931256,3.08907,1.6452163740785415
201,Frank,1,neutral,rel-ctrl-2,reversed,c000404,False,1,-0.4654848,-0.16154347381568868,0.3852296,0.2743514336403816
202,Ruth,1,neutral,rel-on-0,standard,c000405,True,0,-2.6202898,-1.6782116298364103,-4.5236177,-2.214466497723597
202,Ruth,1,neutral,rel-on-0,reversed,c000406,True,0,-1.6284345,-0.9800903192577435,-3.318305,-1.6033650049176038
203,Frank,0,repeat,rel-ctrl-0,standard,c000407,False,1,2.6076968,2.0015277155973146,3.1980035,1.7004463501485274
203,Frank,0,repeat,rel-ctrl-0,reversed,c000408,False,1,-0.8500473,-0.4322193284448735,-0.09047819,0.03316445734520748
204,Maria,2,repeat,rel-on-2,standard,c000409,True,1,2.5829408,1.9841031374337963,3.4782698,1.8425432026977546
204,Maria,2,repeat,rel-on-2,reversed,c000410,True,1,-0.37284344,-0.09633748503854696,0.6134879,0.39007990120936703
205,Frank,1,seeded,rel-ctrl-1,standard,c000411,False,0,-2.4901578,-1.5866177272499307,-3.3060393,-1.597146223239126
205,Frank,1,seeded,rel-ctrl-1,reversed,c000412,False,0,-1.9485672,-1.2054169446745122,-3.275331,-1.581576906281774
206,Ruth,0,repeat,rel-ctrl-1,standard,c000413,False,0,-2.6043952,-1.6670241156076675,-3.8005395,-1.847861061687672
206,Ruth,0,repeat,rel-ctrl-1,reversed,c000414,False,0,-1.7805762,-1.0871758589327905,-3.362845,-1.6259470420144266
207,Frank,1,seeded,rel-ctrl-2,standard,c000415,False,1,2.5839617,1.9848217078798562,3.7913826,2.0012934221614267
207,Frank,1,seeded,rel-ctrl-2,reversed,c000416,False,1,-0.4832918,-0.17407700708876753,0.9733302,0.5725223177616036
208,Ruth,0,neutral,rel-on-3,standard,c000417,True,0,-2.6142237,-1.6739419923167693,-4.3601856,-2.131605335726752
208,Ruth,0,neutral,rel-on-3,reversed,c000418,True,0,-1.7735684,-1.082243364509381,-3.6435447,-1.7682636540219496
209,Maria,1,neutral,rel-ctrl-1,standard,c000419,False,0,-1.4278934,-0.8389386334614782,-1.8836414,-0.8759810826848128
209,Maria,1,neutral,rel-ctrl-1,reversed,c000420,False,0,-1.6671901,-1.0073685589665609,-3.0440912,-1.4643368067183715
210,Frank,1,seeded,rel-on-2,standard,c000421,True,1,2.659485,2.0379791397008535,3.4373417,1.8217923735402715
210,Frank,1,seeded,rel-on-2,reversed,c000422,True,1,-0.4642641,-0.1606842770189052,0.45734063,0.3109122060872685
211,Ruth,0,neutral,rel-ctrl-0,standard,c000423,False,1,2.4471517,1.8885273946922232,2.8748064,1.5365832782054676
211,Ruth,0,neutral,rel-ctrl-0,reversed,c000424,False,1,-0.75247276,-0.36354110222213687,0.17557654,0.1680559564770526
212,Ruth,1,neutral,rel-ctrl-0,standard,c000425,False,1,2.4471517,1.8885273946922232,2.8748064,1.5365832782054676
212,Ruth,1,neutral,rel-ctrl-0,reversed,c000426,False,1,-0.75247276,-0.36354110222213687,0.17557654,0.1680559564770526
213,Frank,1,neutral,rel-on-3,standard,c000427,True,0,-2.6448817,-1.695520753430361,-3.4957547,-1.6933331732901513
213,Frank,1,neutral,rel-on-3,reversed,c000428,True,0,-1.845048,-1.1325545391291585,-3.5387247,-1.7151192169695506
214,Ruth,2,neutral,rel-on-0,standard,c000429,True,0,-2.6202898,-1.6782116298364103,-4.5236177,-2.214466497723597
214,Ruth,2,neutral,rel-on-0,reversed,c000430,True,0,-1.6284345,-0.9800903192577435,-3.318305,-1.6033650049176038
215,Ruth,1,neutral,rel-on-3,standard,c000431,True,0,-2.6142237,-1.6739419923167693,-4.3601856,-2.131605335726752
